COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,COD_CPOB,NOM_CPOB,TIPO,Latitud,Longitud
05,ANTIOQUIA,5266,ENVIGADO,05266005,EL CRISTO,CP,6.144812505,-75.57851485
05,ANTIOQUIA,5266,ENVIGADO,05266006,EL CHINGUI  2,CP,6.150508622,-75.57467669
05,ANTIOQUIA,5266,ENVIGADO,05266007,LA �LTIMA COPA,CP,6.141872474,-75.57373544
05,ANTIOQUIA,5266,ENVIGADO,05266008,PARCELACI�N LA ACUARELA,CP,6.166544284,-75.52621546
05,ANTIOQUIA,5266,ENVIGADO,05266009,PARCELACI�N ALAMOS DEL ESCOBERO,CP,6.15161739,-75.56920437
05,ANTIOQUIA,5266,ENVIGADO,05266010,PARCELACI�N ALDEA DE PALMA VERDE,CP,6.148426886,-75.53576673
05,ANTIOQUIA,5266,ENVIGADO,05266011,PARCELACI�N CONDOMINIO CAMPESTRE SERRAN�A,CP,6.161351558,-75.52238415
05,ANTIOQUIA,5266,ENVIGADO,05266012,PARCELACI�N CASAS BELLO MONTE,CP,6.15343283,-75.52001673
05,ANTIOQUIA,5266,ENVIGADO,05266013,PARCELACI�N FIORE CASAS DE CAMPO,CP,6.155372999,-75.56586188
05,ANTIOQUIA,5266,ENVIGADO,05266014,PARCELACI�N CONJUNTO RESIDENCIAL BELLA TIERRA,CP,6.162898452,-75.5191971
05,ANTIOQUIA,5266,ENVIGADO,05266015,PARCELACI�N ENCENILLOS,CP,6.176757228,-75.52818291
05,ANTIOQUIA,5266,ENVIGADO,05266016,PARCELACI�N ESCOBERO,CP,6.144883134,-75.55918807
05,ANTIOQUIA,5266,ENVIGADO,05266017,PARCELACI�N HACIENDA ARRAYANES,CP,6.166016232,-75.53752798
05,ANTIOQUIA,5266,ENVIGADO,05266018,PARCELACI�N LAS PALMITAS,CP,6.156990404,-75.51249007
05,ANTIOQUIA,5266,ENVIGADO,05266019,PARCELACI�N LEMONT,CP,6.152115168,-75.54136897
05,ANTIOQUIA,5266,ENVIGADO,05266020,PARCELACI�N PRADO LARGO,CP,6.158121071,-75.52735285
05,ANTIOQUIA,5266,ENVIGADO,05266021,PARCELACI�N SAN SEBASTI�N,CP,6.134290034,-75.53324812
05,ANTIOQUIA,5266,ENVIGADO,05266023,PARCELACI�N URBANIZACI�N PAPIROS,CP,6.147755416,-75.52316923
05,ANTIOQUIA,5266,ENVIGADO,05266024,PARCELACI�N VERANDA,CP,6.142410914,-75.52923979
05,ANTIOQUIA,5266,ENVIGADO,05266025,PARCELACI�N VILLAS DE LA CANDELARIA,CP,6.155618408,-75.55084464
05,ANTIOQUIA,5282,FREDONIA,05282000,FREDONIA,CM,5.924362605,-75.67045265
05,ANTIOQUIA,5282,FREDONIA,05282002,LOS PALOMOS,CP,5.967543785,-75.67712214
05,ANTIOQUIA,5282,FREDONIA,05282003,MINAS,CP,5.925739842,-75.73985095
05,ANTIOQUIA,5282,FREDONIA,05282004,PUENTE IGLESIAS,CP,5.83075126,-75.70746505
05,ANTIOQUIA,5282,FREDONIA,05282005,MARSELLA,CP,5.862908453,-75.68785563
05,ANTIOQUIA,5282,FREDONIA,05282008,EL ZANCUDO,CP,5.890892112,-75.65661381
05,ANTIOQUIA,5284,FRONTINO,05284000,FRONTINO,CM,6.776066431,-76.13076457
05,ANTIOQUIA,5284,FRONTINO,05284001,CARAUTA,CP,6.670131592,-76.30455134
05,ANTIOQUIA,5284,FRONTINO,05284004,MURRI - LA BLANQUITA,CP,6.743122262,-76.3677055
05,ANTIOQUIA,5284,FRONTINO,05284005,MUSINGA - TABLADITO,CP,6.772912193,-76.20432129
05,ANTIOQUIA,5284,FRONTINO,05284006,NUTIBARA,CP,6.804930019,-76.24700124
05,ANTIOQUIA,5284,FRONTINO,05284007,PONT�N,CP,6.741638421,-76.09341271
05,ANTIOQUIA,5284,FRONTINO,05284010,SAN LAZARO,CP,6.738223077,-76.15010205
05,ANTIOQUIA,5306,GIRALDO,05306000,GIRALDO,CM,6.680808016,-75.95215757
05,ANTIOQUIA,5306,GIRALDO,05306001,MANGLAR,CP,6.694351335,-75.94894628
05,ANTIOQUIA,5308,GIRARDOTA,05308000,GIRARDOTA,CM,6.379486675,-75.44423478
05,ANTIOQUIA,5308,GIRARDOTA,05308002,SAN ANDR�S,CP,6.398729218,-75.44001695
05,ANTIOQUIA,5308,GIRARDOTA,05308004,LA PALMA,CP,6.407269665,-75.42815089
05,ANTIOQUIA,5308,GIRARDOTA,05308009,CABILDO,CP,6.390415694,-75.42703579
05,ANTIOQUIA,5308,GIRARDOTA,05308010,LAS CUCHILLAS,CP,6.368633408,-75.4557973
05,ANTIOQUIA,5308,GIRARDOTA,05308011,JAMUND� - ESCUELAS,CP,6.366293787,-75.43654785
05,ANTIOQUIA,5308,GIRARDOTA,05308012,JUAN COJO,CP,6.360018688,-75.45565298
05,ANTIOQUIA,5308,GIRARDOTA,05308013,LA CALLE,CP,6.403281482,-75.43385365
05,ANTIOQUIA,5308,GIRARDOTA,05308014,SAN ESTEBAN,CP,6.385721975,-75.46813083
05,ANTIOQUIA,5308,GIRARDOTA,05308015,EL PARAISO,CP,6.388105139,-75.46300658
05,ANTIOQUIA,5308,GIRARDOTA,05308016,JAMUND� - RIELES,CP,6.368997653,-75.43484049
05,ANTIOQUIA,5308,GIRARDOTA,05308017,LOMA DE LOS OCHOA,CP,6.390817796,-75.45586189
05,ANTIOQUIA,5310,G�MEZ PLATA,05310000,G�MEZ PLATA,CM,6.683268866,-75.22001803
05,ANTIOQUIA,5310,G�MEZ PLATA,05310001,EL SALTO,CP,6.782383653,-75.23968114
05,ANTIOQUIA,5310,G�MEZ PLATA,05310002,SAN MAT�AS,CP,6.769912626,-75.1928196
05,ANTIOQUIA,5310,G�MEZ PLATA,05310004,VEGA DE BOTERO,CP,6.730654625,-75.13788533
05,ANTIOQUIA,5313,GRANADA,05313000,GRANADA,CM,6.142896666,-75.18444508
05,ANTIOQUIA,5313,GRANADA,05313001,SANTA ANA,CP,6.073343408,-75.10108478
05,ANTIOQUIA,5313,GRANADA,05313004,LOS MEDIOS,CP,6.138415724,-75.0857984
05,ANTIOQUIA,5315,GUADALUPE,05315000,GUADALUPE,CM,6.814263456,-75.24001859
05,ANTIOQUIA,5315,GUADALUPE,05315002,GUANTEROS,CP,6.843874976,-75.21707639
05,ANTIOQUIA,5315,GUADALUPE,05315007,GUADALUPE IV,CP,6.827681653,-75.20323439
05,ANTIOQUIA,5315,GUADALUPE,05315008,BARRIO NUEVO,CP,6.834134372,-75.19958829
05,ANTIOQUIA,5315,GUADALUPE,05315009,EL MACHETE,CP,6.809685872,-75.21361797
05,ANTIOQUIA,5318,GUARNE,05318000,GUARNE,CM,6.277870485,-75.44161151
05,ANTIOQUIA,5318,GUARNE,05318006,CHAPARRAL,CP,6.230417991,-75.39788234
05,ANTIOQUIA,5318,GUARNE,05318007,SAN IGNACIO,CP,6.209502712,-75.48237802
05,ANTIOQUIA,5321,GUATAP�,05321000,GUATAP�,CM,6.232592708,-75.16229259
05,ANTIOQUIA,5321,GUATAP�,05321001,EL ROBLE,CP,6.238661266,-75.15296306
05,ANTIOQUIA,5347,HELICONIA,05347000,HELICONIA,CM,6.206757459,-75.73432238
05,ANTIOQUIA,5347,HELICONIA,05347001,ALTO DEL CORRAL,CP,6.205712447,-75.77454946
05,ANTIOQUIA,5347,HELICONIA,05347002,PUEBLITO,CP,6.167184715,-75.72120968
05,ANTIOQUIA,5347,HELICONIA,05347003,LLANOS DE SAN JOS�,CP,6.251084752,-75.75029184
05,ANTIOQUIA,5347,HELICONIA,05347009,GUAMAL,CP,6.161480715,-75.73985339
05,ANTIOQUIA,5353,HISPANIA,05353000,HISPANIA,CM,5.799460799,-75.90658735
05,ANTIOQUIA,5360,ITAG��,05360000,ITAG��,CM,6.169597629,-75.61435871
05,ANTIOQUIA,5360,ITAG��,05360001,LOS G�MEZ,CP,6.19110016,-75.61093808
05,ANTIOQUIA,5360,ITAG��,05360003,EL AJIZAL,CP,6.194084065,-75.60697935
05,ANTIOQUIA,5360,ITAG��,05360006,EL PEDREGAL,CP,6.189346483,-75.61733031
05,ANTIOQUIA,5360,ITAG��,05360012,EL PORVENIR,CP,6.194911887,-75.60008979
05,ANTIOQUIA,5360,ITAG��,05360013,EL PROGRESO,CP,6.185930766,-75.61440594
05,ANTIOQUIA,5360,ITAG��,05360014,LA MAR�A,CP,6.178315665,-75.62712704
05,ANTIOQUIA,5361,ITUANGO,05361000,ITUANGO,CM,7.17162903,-75.76467317
05,ANTIOQUIA,5361,ITUANGO,05361002,EL ARO - BUIL�POLIS,CP,7.249129535,-75.51925814
05,ANTIOQUIA,5361,ITUANGO,05361003,LA GRANJA,CP,7.286721247,-75.7221433
05,ANTIOQUIA,5361,ITUANGO,05361004,PASCUITA,CP,7.191298475,-75.65374581
05,ANTIOQUIA,5361,ITUANGO,05361005,SANTA ANA,CP,7.163202431,-75.86807853
05,ANTIOQUIA,5361,ITUANGO,05361006,SANTA LUC�A,CP,7.314090607,-75.82477632
05,ANTIOQUIA,5361,ITUANGO,05361007,SANTA RITA,CP,7.319770384,-75.61573865
05,ANTIOQUIA,5361,ITUANGO,05361018,P�O X,CP,7.18311123,-75.76483836
05,ANTIOQUIA,5364,JARD�N,05364000,JARD�N,CM,5.59754174,-75.81898092
05,ANTIOQUIA,5364,JARD�N,05364001,CRISTIAN�A,CP,5.628147828,-75.87072402
05,ANTIOQUIA,5364,JARD�N,05364002,LA ARBOLEDA - LAS MACANAS,CP,5.586864621,-75.85679952
05,ANTIOQUIA,5364,JARD�N,05364006,QUEBRADA BONITA,CP,5.589980572,-75.80362821
05,ANTIOQUIA,5368,JERIC�,05368000,JERIC�,CM,5.789747931,-75.78549856
05,ANTIOQUIA,5368,JERIC�,05368005,GUACAMAYAL,CP,5.79750655,-75.78001293
05,ANTIOQUIA,5368,JERIC�,05368007,LOS PATIOS,CP,5.789946971,-75.77206054
05,ANTIOQUIA,5376,LA CEJA,05376000,LA CEJA,CM,6.0280521,-75.4294286
05,ANTIOQUIA,5376,LA CEJA,05376002,EL TAMBO,CP,6.014588444,-75.43632748
05,ANTIOQUIA,5376,LA CEJA,05376003,SAN JOS�,CP,5.965685208,-75.48867617
05,ANTIOQUIA,5376,LA CEJA,05376005,SAN NICOL�S,CP,6.047529881,-75.42777542
05,ANTIOQUIA,5376,LA CEJA,05376006,SAN JUDAS,CP,6.054791538,-75.38874527
05,ANTIOQUIA,5376,LA CEJA,05376008,TOLEDO,CP,6.054473058,-75.38494695
05,ANTIOQUIA,5380,LA ESTRELLA,05380000,LA ESTRELLA,CM,6.123354611,-75.63186897
05,ANTIOQUIA,5380,LA ESTRELLA,05380007,LA TABLACITA,CP,6.126824019,-75.62812182
05,ANTIOQUIA,5380,LA ESTRELLA,05380008,SAGRADA FAMILIA,CP,6.116699691,-75.62710823
05,ANTIOQUIA,5380,LA ESTRELLA,05380009,SAN JOS� - MELEGUINDO,CP,6.165288512,-75.65641997
05,ANTIOQUIA,5380,LA ESTRELLA,05380010,LA RAYA,CP,6.112381839,-75.64075035
05,ANTIOQUIA,5380,LA ESTRELLA,05380011,SAN ISIDRO,CP,6.119946674,-75.62490007
05,ANTIOQUIA,5380,LA ESTRELLA,05380012,TARAPAC�,CP,6.164466584,-75.65022583
05,ANTIOQUIA,5380,LA ESTRELLA,05380013,SAN MIGUEL,CP,6.12069695,-75.64171986
05,ANTIOQUIA,5380,LA ESTRELLA,05380019,LA BERMEJALA,CP,6.134054758,-75.64318235
05,ANTIOQUIA,5380,LA ESTRELLA,05380021,PE�AS BLANCAS,CP,6.128075396,-75.64182297
05,ANTIOQUIA,5390,LA PINTADA,05390000,LA PINTADA,CM,5.743808319,-75.60781023
05,ANTIOQUIA,5390,LA PINTADA,05390001,LA BOCANA,CP,5.724146724,-75.59984358
05,ANTIOQUIA,5400,LA UNI�N,05400000,LA UNI�N,CM,5.973844906,-75.36087442
05,ANTIOQUIA,5400,LA UNI�N,05400001,MESOPOTAMIA,CP,5.884075881,-75.31582209
05,ANTIOQUIA,5400,LA UNI�N,05400004,LA CONCHA,CP,5.981256579,-75.36852011
05,ANTIOQUIA,5411,LIBORINA,05411000,LIBORINA,CM,6.677316108,-75.81283794
05,ANTIOQUIA,5411,LIBORINA,05411001,EL CARMEN - LA VENTA,CP,6.682237551,-75.75010393
05,ANTIOQUIA,5411,LIBORINA,05411002,LA HONDA,CP,6.779919535,-75.82753655
05,ANTIOQUIA,5411,LIBORINA,05411003,LA MERCED (PLAY�N),CP,6.765066883,-75.74876607
05,ANTIOQUIA,5411,LIBORINA,05411004,SAN DIEGO (PLACITA),CP,6.719677018,-75.77571222
05,ANTIOQUIA,5411,LIBORINA,05411005,CURIT�,CP,6.673509806,-75.79886306
05,ANTIOQUIA,5411,LIBORINA,05411007,CRIST�BAL,CP,6.733172646,-75.81353056
05,ANTIOQUIA,5411,LIBORINA,05411012,PORVENIR,CP,6.752921635,-75.81154296
05,ANTIOQUIA,5411,LIBORINA,05411013,PROVINCIAL,CP,6.724737262,-75.76825268
05,ANTIOQUIA,5425,MACEO,05425000,MACEO,CM,6.55211594,-74.78716007
05,ANTIOQUIA,5425,MACEO,05425001,LA SUSANA,CP,6.600552046,-74.65761719
05,ANTIOQUIA,5425,MACEO,05425003,LA FLORESTA,CP,6.477177324,-74.70038876
05,ANTIOQUIA,5425,MACEO,05425005,SAN JOS� DEL NUS (JOS� DE NUESTRA SE�ORA),CP,6.496208184,-74.82613543
05,ANTIOQUIA,5440,MARINILLA,05440000,MARINILLA,CM,6.172141476,-75.33889743
05,ANTIOQUIA,5467,MONTEBELLO,05467000,MONTEBELLO,CM,5.946313163,-75.52345531
05,ANTIOQUIA,5467,MONTEBELLO,05467001,SABALETAS,CP,5.917678392,-75.54626162
05,ANTIOQUIA,5467,MONTEBELLO,05467006,LA GRANJA,CP,5.954780873,-75.53840636
05,ANTIOQUIA,5467,MONTEBELLO,05467008,PIEDRA GALANA,CP,5.869488645,-75.52490182
05,ANTIOQUIA,5475,MURIND�,05475000,MURIND�,CM,6.977694486,-76.81746412
05,ANTIOQUIA,5475,MURIND�,05475001,OPOGADO,CP,6.81455137,-76.87800496
05,ANTIOQUIA,5475,MURIND�,05475005,JEDEGA,CP,6.873723736,-76.785092
05,ANTIOQUIA,5475,MURIND�,05475006,TAD�A,CP,6.858645854,-76.81139672
05,ANTIOQUIA,5475,MURIND�,05475007,BEBARAME�O,CP,6.845719642,-76.85679099
05,ANTIOQUIA,5480,MUTAT�,05480000,MUTAT�,CM,7.242875057,-76.4358754
05,ANTIOQUIA,5480,MUTAT�,05480001,BEJUQUILLO,CP,7.365833877,-76.50558012
05,ANTIOQUIA,5480,MUTAT�,05480002,PAVARANDOCITO,CP,7.296266879,-76.51628596
05,ANTIOQUIA,5480,MUTAT�,05480003,VILLA ARTEAGA,CP,7.356019904,-76.48993536
05,ANTIOQUIA,5480,MUTAT�,05480004,PAVARANDO GRANDE,CP,7.277827328,-76.55666009
05,ANTIOQUIA,5480,MUTAT�,05480006,CAUCHERAS,CP,7.328170998,-76.48854617
05,ANTIOQUIA,5483,NARI�O,05483000,NARI�O,CM,5.61077655,-75.17626211
05,ANTIOQUIA,5483,NARI�O,05483001,PUERTO VENUS,CP,5.521539344,-75.19320532
05,ANTIOQUIA,5490,NECOCL�,05490000,NECOCL�,CM,8.426135984,-76.7845745
05,ANTIOQUIA,5490,NECOCL�,05490001,EL TOTUMO,CP,8.328099233,-76.74708198
05,ANTIOQUIA,5490,NECOCL�,05490002,MULATOS,CP,8.63237335,-76.71743947
05,ANTIOQUIA,5490,NECOCL�,05490003,PUEBLO NUEVO,CP,8.414291515,-76.64405348
05,ANTIOQUIA,5490,NECOCL�,05490004,ZAPATA,CP,8.684729334,-76.63708608
05,ANTIOQUIA,5490,NECOCL�,05490005,CARIBIA,CP,8.501773791,-76.67109208
05,ANTIOQUIA,5490,NECOCL�,05490006,VEREDA CASA BLANCA,CP,8.369882768,-76.75524669
05,ANTIOQUIA,5490,NECOCL�,05490007,VEREDA EL BOBAL,CP,8.413130285,-76.75509376
05,ANTIOQUIA,5490,NECOCL�,05490008,LAS CHANGAS,CP,8.547536151,-76.57401157
05,ANTIOQUIA,5490,NECOCL�,05490009,EL MELLITO,CP,8.547215869,-76.6703333
05,ANTIOQUIA,5490,NECOCL�,05490010,BRISAS DEL R�O,CP,8.414820939,-76.6302981
05,ANTIOQUIA,5490,NECOCL�,05490011,CARLOS ARRIBA,CP,8.388210588,-76.73347444
05,ANTIOQUIA,5490,NECOCL�,05490012,EL VOLAO,CP,8.545481006,-76.55827973
05,ANTIOQUIA,5490,NECOCL�,05490013,LA COMARCA,CP,8.445907092,-76.63769449
05,ANTIOQUIA,5490,NECOCL�,05490014,LOMA DE PIEDRA,CP,8.426384826,-76.6524265
05,ANTIOQUIA,5490,NECOCL�,05490015,MELLO VILLAVICENCIO,CP,8.458222555,-76.56370684
05,ANTIOQUIA,5490,NECOCL�,05490016,TULAPITA,CP,8.368814828,-76.61678968
05,ANTIOQUIA,5490,NECOCL�,05490018,VALE PAVA,CP,8.467110049,-76.7354695
05,ANTIOQUIA,5495,NECH�,05495000,NECH�,CM,8.094128661,-74.77647012
05,ANTIOQUIA,5495,NECH�,05495001,BIJAGUAL,CP,7.856182289,-74.80889815
05,ANTIOQUIA,5495,NECH�,05495002,COLORADO,CP,8.056615559,-74.87537015
05,ANTIOQUIA,5495,NECH�,05495003,LA CONCHA,CP,7.948383201,-74.86820415
05,ANTIOQUIA,5495,NECH�,05495004,LAS FLORES,CP,8.099708521,-74.75838218
05,ANTIOQUIA,5495,NECH�,05495005,CARGUEROS,CP,7.886825666,-74.80971056
05,ANTIOQUIA,5501,OLAYA,05501000,OLAYA,CM,6.62752431,-75.81230119
05,ANTIOQUIA,5501,OLAYA,05501001,LLANADAS,CP,6.612152985,-75.76392448
05,ANTIOQUIA,5501,OLAYA,05501002,SUCRE,CP,6.594809943,-75.7961837
05,ANTIOQUIA,5501,OLAYA,05501004,QUEBRADA SECA,CP,6.576866009,-75.79219569
05,ANTIOQUIA,5541,PE�OL,05541000,PE�OL,CM,6.219419556,-75.24277349
05,ANTIOQUIA,5543,PEQUE,05543000,PEQUE,CM,7.021019526,-75.91034685
05,ANTIOQUIA,5543,PEQUE,05543001,BARBACOAS,CP,6.925914189,-75.82904101
05,ANTIOQUIA,5543,PEQUE,05543003,LOS LLANOS,CP,7.065720515,-75.90512194
05,ANTIOQUIA,5576,PUEBLORRICO,05576000,PUEBLORRICO,CM,5.792984095,-75.83736978
05,ANTIOQUIA,5579,PUERTO BERR�O,05579000,PUERTO BERR�O,CM,6.487032439,-74.40994922
05,ANTIOQUIA,5579,PUERTO BERR�O,05579001,PUERTO MURILLO,CP,6.604807958,-74.39420053
05,ANTIOQUIA,5579,PUERTO BERR�O,05579002,VIRGINIAS,CP,6.390940232,-74.68161159
05,ANTIOQUIA,5579,PUERTO BERR�O,05579003,CABA�AS,CP,6.392401461,-74.62596486
05,ANTIOQUIA,5579,PUERTO BERR�O,05579004,EL BRASIL,CP,6.480886038,-74.60779877
05,ANTIOQUIA,5579,PUERTO BERR�O,05579005,LA CRISTALINA,CP,6.410803951,-74.57719246
05,ANTIOQUIA,5579,PUERTO BERR�O,05579009,MALENA,CP,6.440621734,-74.4915258
05,ANTIOQUIA,5579,PUERTO BERR�O,05579010,CALERA,CP,6.433412855,-74.53724176
05,ANTIOQUIA,5579,PUERTO BERR�O,05579011,BODEGAS,CP,6.715688307,-74.40883255
05,ANTIOQUIA,5579,PUERTO BERR�O,05579012,DORADO - CALAMAR,CP,6.444681343,-74.6521149
05,ANTIOQUIA,5579,PUERTO BERR�O,05579013,LA CARLOTA,CP,6.492225665,-74.57159285
05,ANTIOQUIA,5579,PUERTO BERR�O,05579014,MINAS DEL VAPOR,CP,6.457965923,-74.62788492
05,ANTIOQUIA,5579,PUERTO BERR�O,05579015,SANTA MARTINA,CP,6.657461079,-74.43066524
05,ANTIOQUIA,5585,PUERTO NARE,05585000,PUERTO NARE,CM,6.186024828,-74.58301202
05,ANTIOQUIA,5585,PUERTO NARE,05585001,ARABIA,CP,6.153820011,-74.76616899
05,ANTIOQUIA,5585,PUERTO NARE,05585002,LOS DELIRIOS,CP,6.080742,-74.75519826
05,ANTIOQUIA,5585,PUERTO NARE,05585003,LA SIERRA,CP,6.219481089,-74.57168877
05,ANTIOQUIA,5585,PUERTO NARE,05585004,LA UNI�N,CP,6.184816574,-74.7029702
05,ANTIOQUIA,5585,PUERTO NARE,05585006,LA PESCA,CP,6.205960024,-74.59113408
05,ANTIOQUIA,5585,PUERTO NARE,05585008,LAS ANGELITAS,CP,6.047250367,-74.58411156
05,ANTIOQUIA,5585,PUERTO NARE,05585009,LA CLARA,CP,6.207897386,-74.70458011
05,ANTIOQUIA,5585,PUERTO NARE,05585010,EL PRODIGIO,CP,6.063393338,-74.80820872
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591000,PUERTO TRIUNFO,CM,5.8713183,-74.64119041
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591002,PUERTO PERALES NUEVO,CP,5.988500939,-74.58745986
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591003,ESTACI�N COCORN�,CP,6.033603622,-74.63918695
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591004,DORADAL,CP,5.899897642,-74.73523362
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591005,LA MERCEDES,CP,5.928588894,-74.77309824
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591007,ESTACI�N PITA,CP,5.953945405,-74.6336628
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591008,LA FLORIDA,CP,5.928963946,-74.81068493
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591009,SANTIAGO BERRIO,CP,5.904172176,-74.6430136
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591010,EL ALTO DEL POLLO,CP,5.901372174,-74.77106612
05,ANTIOQUIA,5591,PUERTO TRIUNFO,05591011,TRES RANCHOS,CP,5.916797149,-74.79714104
05,ANTIOQUIA,5604,REMEDIOS,05604000,REMEDIOS,CM,7.026094053,-74.69594426
05,ANTIOQUIA,5604,REMEDIOS,05604001,LA CRUZADA,CP,7.073603802,-74.71287125
05,ANTIOQUIA,5604,REMEDIOS,05604003,SANTA ISABEL,CP,6.945154228,-74.74271165
05,ANTIOQUIA,5604,REMEDIOS,05604005,OT�,CP,7.011760527,-74.71705352
05,ANTIOQUIA,5604,REMEDIOS,05604007,CA�AVERAL,CP,7.174529374,-74.5917374
05,ANTIOQUIA,5604,REMEDIOS,05604008,MARTANA,CP,7.001184796,-74.67690385
05,ANTIOQUIA,5604,REMEDIOS,05604009,R�O BAGRE,CP,7.156228128,-74.63016882
05,ANTIOQUIA,5604,REMEDIOS,05604010,CAMPO VIJAO,CP,6.913171811,-74.36132352
05,ANTIOQUIA,5607,RETIRO,05607000,RETIRO,CM,6.062454175,-75.50130148
05,ANTIOQUIA,5607,RETIRO,05607003,ALTO DE CARRIZALES,CP,6.140151343,-75.51930432
05,ANTIOQUIA,5607,RETIRO,05607004,DON DIEGO,CP,6.089161654,-75.48045075
05,ANTIOQUIA,5607,RETIRO,05607005,EL CHUSCAL LA CAMPANITA,CP,6.052773494,-75.45202398
05,ANTIOQUIA,5607,RETIRO,05607007,LOS SALADOS,CP,6.118524531,-75.50003949
05,ANTIOQUIA,5607,RETIRO,05607009,EL PORTENTO,CP,6.072221547,-75.46858338
05,ANTIOQUIA,5607,RETIRO,05607013,CARRIZALES LA BORRASCOSA,CP,6.138431537,-75.51169691
05,ANTIOQUIA,5615,RIONEGRO,05615000,RIONEGRO,CM,6.147231223,-75.37674183
05,ANTIOQUIA,5615,RIONEGRO,05615002,EL TABLAZO,CP,6.143151361,-75.44869652
05,ANTIOQUIA,5615,RIONEGRO,05615009,CABECERAS DE LLANO GRANDE,CP,6.100867396,-75.42559763
05,ANTIOQUIA,5615,RIONEGRO,05615013,PONTEZUELA,CP,6.080148158,-75.42409692
05,ANTIOQUIA,5615,RIONEGRO,05615014,ALTO BONITO,CP,6.162996154,-75.38489272
05,ANTIOQUIA,5615,RIONEGRO,05615017,LA MOSCA,CP,6.201806788,-75.38190306
05,ANTIOQUIA,5615,RIONEGRO,05615025,BARRO BLANCO,CP,6.149214487,-75.4068186
05,ANTIOQUIA,5615,RIONEGRO,05615026,CONDOMINIO CAMPESTRE LAGO GRANDE,CP,6.124157333,-75.44411116
05,ANTIOQUIA,5615,RIONEGRO,05615027,CONDOMINIO EL REMANSO,CP,6.133324155,-75.39962703
05,ANTIOQUIA,5615,RIONEGRO,05615028,CONDOMINIO SIERRAS DE MAYORI,CP,6.161659566,-75.44063168
05,ANTIOQUIA,5615,RIONEGRO,05615029,CONDOMINIO VILLAS DE LLANO GRANDE,CP,6.135541895,-75.39415303
05,ANTIOQUIA,5615,RIONEGRO,05615030,GALICIA PARTE ALTA,CP,6.19439729,-75.35981766
05,ANTIOQUIA,5615,RIONEGRO,05615031,GALICIA PARTE BAJA,CP,6.185478026,-75.36610202
05,ANTIOQUIA,5615,RIONEGRO,05615032,JAMAICA PARCELACION CAMPESTRE,CP,6.182663002,-75.44275257
05,ANTIOQUIA,5615,RIONEGRO,05615033,PARCELACI�N AGUA LUNA DE ORIENTE,CP,6.130561955,-75.41961691
05,ANTIOQUIA,5615,RIONEGRO,05615034,PARCELACION ANDALUCIA,CP,6.132622002,-75.42981552
05,ANTIOQUIA,5615,RIONEGRO,05615035,PARCELACION CAMELOT,CP,6.11766472,-75.40610286
05,ANTIOQUIA,5615,RIONEGRO,05615036,PARCELACI�N COCUYO,CP,6.113844184,-75.41528083
05,ANTIOQUIA,5615,RIONEGRO,05615037,PARCELACI�N COLINAS DE PAIMAD�,CP,6.147075536,-75.43825415
05,ANTIOQUIA,5615,RIONEGRO,05615039,PARCELACI�N LA QUERENCIA,CP,6.168809462,-75.44815679
05,ANTIOQUIA,5615,RIONEGRO,05615043,PARCELACION SANTA MARIA DEL LLANO,CP,6.12872266,-75.39928102
05,ANTIOQUIA,5615,RIONEGRO,05615045,PARCELACI�N TORRE MOLINOS,CP,6.137491167,-75.43582052
05,ANTIOQUIA,5615,RIONEGRO,05615046,PARCELACI�N TOSCANA,CP,6.099735044,-75.4084547
05,ANTIOQUIA,5615,RIONEGRO,05615047,PARCELACI�N VEGAS DE GUADALCANAL,CP,6.145349577,-75.40191253
05,ANTIOQUIA,5628,SABANALARGA,05628000,SABANALARGA,CM,6.850027892,-75.81664465
05,ANTIOQUIA,5628,SABANALARGA,05628001,EL JUNCO,CP,6.80660884,-75.82503691
05,ANTIOQUIA,5628,SABANALARGA,05628002,EL ORO,CP,6.93201926,-75.75522897
05,ANTIOQUIA,5628,SABANALARGA,05628004,EL SOCORRO,CP,6.90531162,-75.74646998
05,ANTIOQUIA,5628,SABANALARGA,05628007,MEMBRILLAL,CP,6.894472531,-75.80595955
05,ANTIOQUIA,5631,SABANETA,05631000,SABANETA,CM,6.150963341,-75.61555912
05,ANTIOQUIA,5631,SABANETA,05631001,MAR�A AUXILIADORA,CP,6.14994895,-75.59990295
05,ANTIOQUIA,5631,SABANETA,05631002,CA�AVERALEJO,CP,6.140390213,-75.62119682
05,ANTIOQUIA,5631,SABANETA,05631006,SAN ISIDRO,CP,6.141018837,-75.6090529
05,ANTIOQUIA,5631,SABANETA,05631007,LA INMACULADA,CP,6.141849484,-75.61082952
05,ANTIOQUIA,5631,SABANETA,05631008,PAN DE AZ�CAR,CP,6.139879446,-75.63059027
